,name,real_x,real_y,R,label_x,label_y
72,20060410_39203_0200_PP.tif,1440,960,68,613,525
73,20060523_50262_0100_PP.tif,2240,1488,103,1296,791
74,20051110_38507_0400_PP.tif,1440,960,68,854,510
75,20051020_63269_0100_PP.tif,2240,1488,103,981,797
76,20060407_46070_0200_PP.tif,1440,960,68,823,520
77,20060412_57650_0200_PP.tif,1440,960,68,715,448
78,20060529_56013_0100_PP.tif,2240,1488,103,978,779
79,20060410_47186_0200_PP.tif,1440,960,68,889,517
80,20051202_54783_0400_PP.tif,1440,960,68,830,494
81,20051212_38106_0400_PP.tif,2304,1536,109,1352,815
82,20051216_45619_0200_PP.tif,1440,960,68,817,523
83,20060530_54332_0100_PP.tif,2240,1488,103,1308,773
84,20060530_53233_0100_PP.tif,2240,1488,103,993,779
85,20051116_55593_0400_PP.tif,2304,1536,109,1358,806
86,20060407_43746_0200_PP.tif,1440,960,68,853,508
87,20051208_39404_0400_PP.tif,2304,1536,109,1184,791
88,20060407_45494_0200_PP.tif,1440,960,68,822,525
89,20060411_62162_0200_PP.tif,1440,960,68,811,513
90,20051202_54744_0400_PP.tif,1440,960,68,694,472
91,20051116_44482_0400_PP.tif,2304,1536,109,1517,1085
92,20060412_52098_0200_PP.tif,1440,960,68,612,528
93,20060523_49859_0100_PP.tif,2240,1488,103,981,788
94,20060522_45111_0100_PP.tif,2240,1488,103,1308,782
95,20051202_40508_0400_PP.tif,1440,960,68,648,500
96,20051110_38280_0400_PP.tif,1440,960,68,744,552
97,20060523_45662_0100_PP.tif,2240,1488,103,975,782
98,20051020_64518_0100_PP.tif,2240,1488,103,1005,812
99,20060410_39334_0200_PP.tif,1440,960,68,610,526
100,20051216_44939_0200_PP.tif,1440,960,68,624,523
101,20051130_55269_0400_PP.tif,1440,960,68,848,520
102,20051021_52075_0100_PP.tif,2240,1488,103,957,776
103,20060523_50153_0100_PP.tif,2240,1488,103,1299,791
104,20060412_52497_0200_PP.tif,1440,960,68,624,520
105,20051116_58850_0400_PP.tif,1440,960,68,638,494
106,20060530_54632_0100_PP.tif,2240,1488,103,975,776
107,20051205_58091_0400_PP.tif,2304,1536,109,1358,806
108,20051109_57451_0400_PP.tif,1440,960,68,746,554
109,20060410_43698_0200_PP.tif,1440,960,68,832,514
110,20060412_52685_0200_PP.tif,1440,960,68,829,522
111,20060412_51932_0200_PP.tif,1440,960,68,619,531
112,20051020_45004_0100_PP.tif,2240,1488,103,1310,793
113,20060410_41626_0200_PP.tif,1440,960,68,823,522
114,20051021_39845_0100_PP.tif,2240,1488,103,1122,860
115,20051205_35392_0400_PP.tif,1440,960,68,850,526
116,20060530_53455_0100_PP.tif,2240,1488,103,1272,767
117,20060412_58945_0200_PP.tif,1440,960,68,631,555
118,20051020_43832_0100_PP.tif,2240,1488,103,1302,782
119,20051130_54595_0400_PP.tif,1440,960,68,712,524
120,20060407_44529_0200_PP.tif,1440,960,68,808,513
121,20060410_47166_0200_PP.tif,1440,960,68,622,522
122,20060529_56039_0100_PP.tif,2240,1488,103,1296,782
123,20060410_43959_0200_PP.tif,1440,960,68,621,525
124,20051216_47383_0200_PP.tif,1440,960,68,613,525
125,20051202_38513_0400_PP.tif,2304,1536,109,1010,809
126,20051214_57154_0100_PP.tif,2240,1488,103,1299,770
127,20060529_57156_0100_PP.tif,2240,1488,103,975,797
128,20060410_40254_0200_PP.tif,1440,960,68,619,519
129,20060412_61501_0200_PP.tif,1440,960,68,595,516
130,20060412_63032_0200_PP.tif,1440,960,68,813,507
131,20051205_57723_0400_PP.tif,2304,1536,109,1013,827
132,20051130_53991_0400_PP.tif,1440,960,68,648,514
133,20060529_57351_0100_PP.tif,2240,1488,103,987,797
134,20051202_55582_0400_PP.tif,1440,960,68,700,472
135,20051202_37162_0400_PP.tif,2304,1536,109,1349,800
136,20051208_39438_0400_PP.tif,2304,1536,109,1007,824
137,20051202_55816_0400_PP.tif,1440,960,68,644,504
138,20051020_64653_0100_PP.tif,2240,1488,103,987,806
139,20051021_57862_0100_PP.tif,2240,1488,103,1071,782
140,20060412_52587_0200_PP.tif,1440,960,68,616,517
141,20060410_44953_0200_PP.tif,1440,960,68,825,526
142,20060411_62058_0200_PP.tif,1440,960,68,834,526
143,20060523_42953_0100_PP.tif,2240,1488,103,1317,779
144,20051202_55562_0400_PP.tif,1440,960,68,636,506
145,20060523_48643_0100_PP.tif,2240,1488,103,972,779
146,20060410_44224_0200_PP.tif,1440,960,68,609,526
147,20051205_35432_0400_PP.tif,1440,960,68,658,636
148,20051020_52801_0100_PP.tif,2240,1488,103,1296,770
149,20060407_45852_0200_PP.tif,1440,960,68,823,523
150,20060412_58668_0200_PP.tif,1440,960,68,741,546
151,20060523_49745_0100_PP.tif,2240,1488,103,1293,785
152,20060529_56700_0100_PP.tif,2240,1488,103,1143,752
153,20051130_54257_0400_PP.tif,1440,960,68,638,514
154,20060412_60978_0200_PP.tif,1440,960,68,676,516
155,20051020_45110_0100_PP.tif,2240,1488,103,1005,800
156,20060407_43856_0200_PP.tif,1440,960,68,817,516
157,20060407_44192_0200_PP.tif,1440,960,68,822,508
158,20051212_37442_0400_PP.tif,2304,1536,109,1361,812
159,20060412_57680_0200_PP.tif,1440,960,68,769,523
160,20051116_58872_0400_PP.tif,1440,960,68,654,516
161,20051212_38161_0400_PP.tif,2304,1536,109,1004,830
162,20051130_54956_0400_PP.tif,1440,960,68,636,508
163,20051021_51561_0100_PP.tif,2240,1488,103,987,800
164,20051205_31994_0400_PP.tif,2304,1536,109,1232,767
165,20060530_53836_0100_PP.tif,2240,1488,103,1320,791
166,20060407_41312_0200_PP.tif,1440,960,68,606,525
167,20051130_55037_0400_PP.tif,1440,960,68,648,514
168,20051130_60490_0400_PP.tif,2304,1536,109,1349,821
169,20051205_31396_0400_PP.tif,2304,1536,109,1196,896
170,20051020_58214_0100_PP.tif,2240,1488,103,987,794
171,20060523_50408_0100_PP.tif,2240,1488,103,1281,803
172,20060411_58221_0200_PP.tif,1440,960,68,615,523
173,20051208_39498_0400_PP.tif,2304,1536,109,1142,797
174,20060523_48931_0100_PP.tif,2240,1488,103,1299,797
175,20060523_48182_0100_PP.tif,2240,1488,103,987,785
176,20051021_58802_0100_PP.tif,2240,1488,103,1290,782
177,20051201_37337_0400_PP.tif,2304,1536,109,1343,815
178,20060407_46422_0200_PP.tif,1440,960,68,823,520
179,20060412_60825_0200_PP.tif,1440,960,68,613,528
180,20060523_48659_0100_PP.tif,2240,1488,103,1293,770
181,20060522_45935_0100_PP.tif,2240,1488,103,999,776
182,20051201_38466_0400_PP.tif,2304,1536,109,1346,815
183,20051209_38404_0400_PP.tif,2304,1536,109,1061,824
184,20060523_48136_0100_PP.tif,2240,1488,103,957,770
185,20051214_40361_0100_PP.tif,2240,1488,103,987,776
186,20060410_45188_0200_PP.tif,1440,960,68,825,522
187,20060412_60751_0200_PP.tif,1440,960,68,601,510
188,20051213_62314_0100_PP.tif,2240,1488,103,1290,791
189,20060407_39761_0200_PP.tif,1440,960,68,618,529
190,20060523_43196_0100_PP.tif,2240,1488,103,1293,773
191,20051202_54197_0400_PP.tif,2304,1536,109,1010,803
192,20060522_46266_0100_PP.tif,2240,1488,103,1002,779
193,20051205_59923_0400_PP.tif,2304,1536,109,1361,806
194,20051020_62385_0100_PP.tif,2240,1488,103,1299,800
195,20060523_43105_0100_PP.tif,2240,1488,103,981,791
196,20060530_51377_0100_PP.tif,2240,1488,103,981,779
197,20051213_62572_0100_PP.tif,2240,1488,103,1299,779
198,20051202_51655_0400_PP.tif,2304,1536,109,1346,830
199,20051202_37349_0400_PP.tif,2304,1536,109,1016,812
200,20060412_61681_0200_PP.tif,1440,960,68,829,517
201,20051213_62518_0100_PP.tif,2240,1488,103,981,782
202,20060530_53540_0100_PP.tif,2240,1488,103,1278,770
203,20051130_60234_0400_PP.tif,2304,1536,109,1364,803
204,20060407_40761_0200_PP.tif,1440,960,68,826,526
205,20060522_45873_0100_PP.tif,2240,1488,103,1317,794
206,20060407_41937_0200_PP.tif,1440,960,68,612,531
207,20060529_56968_0100_PP.tif,2240,1488,103,1311,779
208,20051202_36970_0400_PP.tif,2304,1536,109,1031,830
209,20051202_56050_0400_PP.tif,1440,960,68,842,498
210,20060411_62036_0200_PP.tif,1440,960,68,606,520
211,20060412_51775_0200_PP.tif,1440,960,68,835,523
212,20060407_43460_0200_PP.tif,1440,960,68,831,517
213,20060410_40165_0200_PP.tif,1440,960,68,814,514
214,20060411_61869_0200_PP.tif,1440,960,68,621,508
215,20060410_40953_0200_PP.tif,1440,960,68,634,522
216,20060523_43123_0100_PP.tif,2240,1488,103,1275,779
217,20060523_48199_0100_PP.tif,2240,1488,103,1302,782
218,20060407_45362_0200_PP.tif,1440,960,68,624,528
219,20060523_43333_0100_PP.tif,2240,1488,103,969,773
220,20051214_51342_0100_PP.tif,2240,1488,103,1299,788
221,20051205_35162_0400_PP.tif,1440,960,68,862,504
222,20060410_47042_0200_PP.tif,1440,960,68,822,525
223,20060407_40582_0200_PP.tif,1440,960,68,621,526
224,20051205_59702_0400_PP.tif,2304,1536,109,1043,821
225,20060523_49010_0100_PP.tif,2240,1488,103,1314,791
226,20051116_55573_0400_PP.tif,2304,1536,109,1028,827
227,20060523_50790_0100_PP.tif,2240,1488,103,984,782
228,20051130_53586_0400_PP.tif,1440,960,68,832,514
229,20060530_55837_0100_PP.tif,2240,1488,103,1317,782
230,20051020_64703_0100_PP.tif,2240,1488,103,1305,803
231,20051205_59367_0400_PP.tif,2304,1536,109,1208,884
232,20060530_53597_0100_PP.tif,2240,1488,103,993,770
233,20051213_62383_0100_PP.tif,2240,1488,103,966,809
234,20051205_57879_0400_PP.tif,2304,1536,109,1355,821
235,20060410_40979_0200_PP.tif,1440,960,68,820,513
236,20051021_58522_0100_PP.tif,2240,1488,103,1293,794
237,20051212_38043_0400_PP.tif,2304,1536,109,1361,809
238,20051116_54454_0400_PP.tif,1440,960,68,838,496
239,20060411_60283_0200_PP.tif,1440,960,68,825,523
240,20051130_59464_0400_PP.tif,2304,1536,109,1346,818
241,20051116_54484_0400_PP.tif,1440,960,68,640,488
242,20051202_55669_0400_PP.tif,1440,960,68,832,570
243,20051202_55797_0400_PP.tif,1440,960,68,838,494
244,20051201_37462_0400_PP.tif,2304,1536,109,1337,833
245,20051130_60740_0400_PP.tif,2304,1536,109,989,797
246,20051020_62878_0100_PP.tif,2240,1488,103,1137,740
247,20051205_58613_0400_PP.tif,2304,1536,109,1013,806
248,20051205_58354_0400_PP.tif,2304,1536,109,1349,815
249,20051117_37232_0400_PP.tif,1440,960,68,638,504
250,20051130_59029_0400_PP.tif,2304,1536,109,1358,839
251,20051202_55457_0400_PP.tif,1440,960,68,774,520
252,20060412_58032_0200_PP.tif,1440,960,68,600,535
253,20051130_59092_0400_PP.tif,2304,1536,109,1241,902
254,20060410_46874_0200_PP.tif,1440,960,68,601,528
255,20051020_64836_0100_PP.tif,2240,1488,103,1305,788
256,20051216_44398_0200_PP.tif,1440,960,68,606,525
257,20051116_43679_0400_PP.tif,1440,960,68,650,512
258,20051116_59150_0400_PP.tif,2304,1536,109,1124,818
259,20060523_45548_0100_PP.tif,2240,1488,103,1314,776
260,20051202_48287_0400_PP.tif,1440,960,68,844,504
261,20060530_54312_0100_PP.tif,2240,1488,103,1212,764
262,20060407_44285_0200_PP.tif,1440,960,68,612,526
263,20060407_44042_0200_PP.tif,1440,960,68,612,523
264,20051116_44785_0400_PP.tif,2304,1536,109,1004,812
265,20051020_44982_0100_PP.tif,2240,1488,103,981,790
266,20051212_36548_0400_PP.tif,2304,1536,109,1346,809
267,20051214_40596_0100_PP.tif,2240,1488,103,1302,800
268,20060412_60475_0200_PP.tif,1440,960,68,837,535
269,20060523_48005_0100_PP.tif,2240,1488,103,1296,773
270,20060411_58155_0200_PP.tif,1440,960,68,828,517
271,20060523_45467_0100_PP.tif,2240,1488,103,1296,779
272,20051020_64007_0100_PP.tif,2240,1488,103,1116,863
273,20051214_51308_0100_PP.tif,2240,1488,103,984,779
274,20051130_59775_0400_PP.tif,2304,1536,109,1037,833
275,20060412_59242_0200_PP.tif,1440,960,68,613,519
276,20060523_43267_0100_PP.tif,2240,1488,103,1296,791
277,20060407_42290_0200_PP.tif,1440,960,68,609,532
278,20051130_60658_0400_PP.tif,2304,1536,109,1337,815
279,20060407_41831_0200_PP.tif,1440,960,68,820,523
280,20060412_61433_0200_PP.tif,1440,960,68,616,529
281,20051207_62320_0400_PP.tif,2304,1536,109,1367,806
282,20051214_57377_0100_PP.tif,2240,1488,103,984,794
283,20060523_50539_0100_PP.tif,2240,1488,103,984,803
284,20060411_58051_0200_PP.tif,1440,960,68,684,504
285,20060411_58829_0200_PP.tif,1440,960,68,825,507
286,20060523_49942_0100_PP.tif,2240,1488,103,1308,758
287,20051130_60562_0400_PP.tif,2304,1536,109,1331,815
288,20051214_51811_0100_PP.tif,2240,1488,103,969,779
289,20051205_59651_0400_PP.tif,2304,1536,109,1349,815
290,20051202_51599_0400_PP.tif,2304,1536,109,1013,827
291,20060412_58054_0200_PP.tif,1440,960,68,843,513
292,20051020_43808_0100_PP.tif,2240,1488,103,981,788
293,20060523_48161_0100_PP.tif,2240,1488,103,1302,773
294,20051021_58178_0100_PP.tif,2240,1488,103,987,788
295,20060412_60337_0200_PP.tif,1440,960,68,603,525
296,20060530_53271_0100_PP.tif,2240,1488,103,1305,785
297,20051202_54555_0400_PP.tif,1440,960,68,852,508
298,20051214_51609_0100_PP.tif,2240,1488,103,1161,806
299,20060523_43038_0100_PP.tif,2240,1488,103,1302,782
300,20060530_51399_0100_PP.tif,2240,1488,103,1284,773
301,20051020_61557_0100_PP.tif,2240,1488,103,972,788
302,20051201_38137_0400_PP.tif,2304,1536,109,1124,791
303,20060411_61702_0200_PP.tif,1440,960,68,822,514
304,20060412_60773_0200_PP.tif,1440,960,68,811,507
305,20060523_45812_0100_PP.tif,2240,1488,103,1272,782
306,20051020_56791_0100_PP.tif,2240,1488,103,978,788
307,20060410_40499_0200_PP.tif,1440,960,68,810,520
308,20051213_61892_0100_PP.tif,2240,1488,103,984,788
309,20051214_51569_0100_PP.tif,2240,1488,103,945,776
310,20051212_41432_0400_PP.tif,2304,1536,109,1136,899
311,20051130_60140_0400_PP.tif,2304,1536,109,1358,824
312,20051207_56219_0400_PP.tif,1440,960,68,750,574
313,20051205_32966_0400_PP.tif,1440,960,68,642,496
314,20051205_58577_0400_PP.tif,2304,1536,109,1358,824
315,20051202_55883_0400_PP.tif,1440,960,68,636,518
316,20060410_39695_0200_PP.tif,1440,960,68,615,522
317,20060523_49875_0100_PP.tif,2240,1488,103,1302,776
318,20060523_45235_0100_PP.tif,2240,1488,103,1320,770
319,20060523_50806_0100_PP.tif,2240,1488,103,1284,767
320,20051130_60822_0400_PP.tif,2304,1536,109,1346,821
321,20051216_44092_0200_PP.tif,1440,960,68,780,673
322,20060412_52840_0200_PP.tif,1440,960,68,621,541
323,20060412_52997_0200_PP.tif,1440,960,68,817,517
324,20051021_39914_0100_PP.tif,2240,1488,103,1284,788
325,20051130_58998_0400_PP.tif,2304,1536,109,1004,824
326,20051020_43882_0100_PP.tif,2240,1488,103,966,776
327,20051201_37534_0400_PP.tif,2304,1536,109,1352,809
328,20060410_44601_0200_PP.tif,1440,960,68,612,526
329,20051020_57566_0100_PP.tif,2240,1488,103,984,797
330,20051116_44718_0400_PP.tif,2304,1536,109,1022,818
331,20051116_58864_0400_PP.tif,1440,960,68,858,504
332,20060410_40830_0200_PP.tif,1440,960,68,615,519
333,20060412_63088_0200_PP.tif,1440,960,68,630,519
334,20051216_45757_0200_PP.tif,1440,960,68,610,526
335,20060522_45248_0100_PP.tif,2240,1488,103,1314,794
336,20051201_37557_0400_PP.tif,2304,1536,109,1001,812
337,20051208_41373_0400_PP.tif,2304,1536,109,1067,944
338,20060523_50019_0100_PP.tif,2240,1488,103,1317,797
339,20060523_50342_0100_PP.tif,2240,1488,103,1296,791
340,20051208_41707_0400_PP.tif,2304,1536,109,1040,833
341,20060529_57174_0100_PP.tif,2240,1488,103,1302,791
342,20051202_39630_0400_PP.tif,2304,1536,109,1016,803
343,20051021_51804_0100_PP.tif,2240,1488,103,1308,782
344,20051130_58874_0400_PP.tif,2304,1536,109,1001,809
345,20060412_61365_0200_PP.tif,1440,960,68,612,531
346,20051117_37155_0400_PP.tif,1440,960,68,840,516
347,20060412_52931_0200_PP.tif,1440,960,68,727,436
348,20060412_61000_0200_PP.tif,1440,960,68,828,510
349,20051202_51518_0400_PP.tif,2304,1536,109,1292,923
350,20060529_56853_0100_PP.tif,2240,1488,103,1317,785
351,20060411_58644_0200_PP.tif,1440,960,68,811,535
352,20051216_46156_0200_PP.tif,1440,960,68,612,534
353,20060412_58802_0200_PP.tif,1440,960,68,612,532
354,20060119_41191_0200_PP.tif,1440,960,68,822,531
355,20051020_55701_0100_PP.tif,2240,1488,103,996,782
356,20051130_55311_0400_PP.tif,1440,960,68,794,494
357,20060412_59717_0200_PP.tif,1440,960,68,651,534
358,20060407_46394_0200_PP.tif,1440,960,68,610,526
359,20051202_48421_0400_PP.tif,1440,960,68,838,488
360,20060412_52371_0200_PP.tif,1440,960,68,823,513
361,20060412_57874_0200_PP.tif,1440,960,68,724,559
362,20060530_52988_0100_PP.tif,2240,1488,103,996,797
363,20060407_38970_0200_PP.tif,1440,960,68,826,517
364,20060523_48709_0100_PP.tif,2240,1488,103,993,782
365,20051214_41490_0100_PP.tif,2240,1488,103,1338,782
366,20060412_58965_0200_PP.tif,1440,960,68,813,534
367,20060530_54556_0100_PP.tif,2240,1488,103,1320,767
368,20051020_44762_0100_PP.tif,2240,1488,103,986,771
369,20051214_56242_0100_PP.tif,2240,1488,103,993,773
370,20060407_42133_0200_PP.tif,1440,960,68,826,523
371,20060410_39500_0200_PP.tif,1440,960,68,805,511
372,20060523_45787_0100_PP.tif,2240,1488,103,996,800
373,20060411_58993_0200_PP.tif,1440,960,68,816,516
374,20051130_58962_0400_PP.tif,2304,1536,109,1346,821
375,20051130_60448_0400_PP.tif,2304,1536,109,1013,830
376,20060407_39306_0200_PP.tif,1440,960,68,609,535
377,20051021_39314_0100_PP.tif,2240,1488,103,1149,764
378,20060530_54117_0100_PP.tif,2240,1488,103,1302,785
379,20060407_46235_0200_PP.tif,1440,960,68,615,523
380,20051201_37362_0400_PP.tif,2304,1536,109,1352,812
381,20051110_33960_0400_PP.tif,1440,960,68,849,510
382,20060407_44173_0200_PP.tif,1440,960,68,615,522
383,20060522_45541_0100_PP.tif,2240,1488,103,984,791
384,20051130_59404_0400_PP.tif,2304,1536,109,1349,806
385,20060412_52668_0200_PP.tif,1440,960,68,594,525
386,20051202_51488_0400_PP.tif,2304,1536,109,1019,809
387,20060412_58819_0200_PP.tif,1440,960,68,820,517
388,20060410_44364_0200_PP.tif,1440,960,68,828,519
389,20060411_60028_0200_PP.tif,1440,960,68,822,517
390,20051205_59833_0400_PP.tif,2304,1536,109,1028,836
391,20051214_40719_0100_PP.tif,2240,1488,103,975,788
392,20051205_58150_0400_PP.tif,2304,1536,109,1061,884
393,20051201_38164_0400_PP.tif,2304,1536,109,1016,824
394,20051020_57157_0100_PP.tif,2240,1488,103,1296,782
395,20060412_61593_0200_PP.tif,1440,960,68,616,531
396,20051214_51469_0100_PP.tif,2240,1488,103,1290,776
397,20051216_45375_0200_PP.tif,1440,960,68,825,513
398,20051202_48575_0400_PP.tif,1440,960,68,816,456
399,20051130_54802_0400_PP.tif,1440,960,68,638,512
400,20060407_41980_0200_PP.tif,1440,960,68,828,522
401,20060412_59259_0200_PP.tif,1440,960,68,828,522
402,20060530_54223_0100_PP.tif,2240,1488,103,969,788
403,20051130_55107_0400_PP.tif,1440,960,68,636,514
404,20051205_35323_0400_PP.tif,1440,960,68,634,512
405,20060410_40381_0200_PP.tif,1440,960,68,633,535
406,20051205_58431_0400_PP.tif,2304,1536,109,1364,803
407,20051201_38411_0400_PP.tif,2304,1536,109,1343,821
408,20051130_60585_0400_PP.tif,2304,1536,109,1022,833
409,20060410_43979_0200_PP.tif,1440,960,68,820,511
410,20051020_43906_0100_PP.tif,2240,1488,103,1290,782
411,20060410_44345_0200_PP.tif,1440,960,68,613,525
412,20051020_64775_0100_PP.tif,2240,1488,103,1131,755
413,20051202_54498_0400_PP.tif,1440,960,68,636,506
414,20051116_44586_0400_PP.tif,2304,1536,109,1355,821
415,20051021_40450_0100_PP.tif,2240,1488,103,1302,794
416,20060412_59012_0200_PP.tif,1440,960,68,619,523
417,20060411_61548_0200_PP.tif,1440,960,68,609,516
418,20060530_53742_0100_PP.tif,2240,1488,103,963,779
419,20060523_45524_0100_PP.tif,2240,1488,103,1077,557
420,20060407_39155_0200_PP.tif,1440,960,68,604,529
421,20051213_62648_0100_PP.tif,2240,1488,103,1110,776
422,20051216_47536_0200_PP.tif,1440,960,68,823,525
423,20051216_45100_0200_PP.tif,1440,960,68,820,523
424,20060523_43016_0100_PP.tif,2240,1488,103,987,791
425,20051020_44843_0100_PP.tif,2240,1488,103,1284,802
426,20060412_53045_0200_PP.tif,1440,960,68,661,501
427,20060530_55628_0100_PP.tif,2240,1488,103,1287,773
428,20051021_51625_0100_PP.tif,2240,1488,103,1317,800
429,20060411_61564_0200_PP.tif,1440,960,68,813,516
430,20060523_48028_0100_PP.tif,2240,1488,103,1173,746
431,20060407_43594_0200_PP.tif,1440,960,68,615,525
432,20051216_43814_0200_PP.tif,1440,960,68,621,534
433,20051130_59802_0400_PP.tif,2304,1536,109,1361,818
434,20060411_61808_0200_PP.tif,1440,960,68,816,520
435,20060523_48406_0100_PP.tif,2240,1488,103,975,782
436,20060410_41880_0200_PP.tif,1440,960,68,610,523
437,20051110_38313_0400_PP.tif,1440,960,68,642,502
438,20060410_44623_0200_PP.tif,1440,960,68,817,516
439,20060411_61214_0200_PP.tif,1440,960,68,823,513
440,20051214_56971_0100_PP.tif,2240,1488,103,1326,800
441,20051130_54323_0400_PP.tif,1440,960,68,852,498
442,20060523_49269_0100_PP.tif,2240,1488,103,978,776
443,20051021_40180_0100_PP.tif,2240,1488,103,1128,779
444,20060523_43354_0100_PP.tif,2240,1488,103,1263,791
445,20060412_57952_0200_PP.tif,1440,960,68,609,522
446,20051201_38321_0400_PP.tif,2304,1536,109,1016,818
447,20060412_61251_0200_PP.tif,1440,960,68,826,525
448,20051130_54077_0400_PP.tif,1440,960,68,634,508
449,20051021_51936_0100_PP.tif,2240,1488,103,981,791
450,20060522_45967_0100_PP.tif,2240,1488,103,1305,776
451,20051020_44636_0100_PP.tif,2240,1488,103,969,788
452,20051130_58824_0400_PP.tif,2304,1536,109,1367,818
453,20051020_44598_0100_PP.tif,2240,1488,103,1311,782
454,20051110_38239_0400_PP.tif,1440,960,68,638,504
455,20060407_41149_0200_PP.tif,1440,960,68,610,528
456,20060411_57853_0200_PP.tif,1440,960,68,490,570
457,20051216_47420_0200_PP.tif,1440,960,68,834,514
458,20051205_57988_0400_PP.tif,2304,1536,109,1352,824
459,20051214_51840_0100_PP.tif,2240,1488,103,1296,788
460,20060530_53042_0100_PP.tif,2240,1488,103,984,782
461,20060523_50489_0100_PP.tif,2240,1488,103,1290,782
462,20051205_58125_0400_PP.tif,2304,1536,109,1349,818
463,20060529_56338_0100_PP.tif,2240,1488,103,1323,803
464,20060407_40740_0200_PP.tif,1440,960,68,619,523
465,20060522_45583_0100_PP.tif,2240,1488,103,1308,800
